Subject,Condition,RT,Accuracy,RT_log,Group,home,social,prof,composite
S105,num_g,5286,1,8.572817095,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,3969,1,8.286269453,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,13334,1,9.498072443,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,4196,0,8.34188697,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,6246,0,8.739696538,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,11901,1,9.384377709,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,6762,1,8.819073983,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,15417,0,9.643226076,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,19048,1,9.854717388,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,6198,1,8.731981938,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,13208,1,9.488577986,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,14925,1,9.610792938,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,21372,1,9.969836933,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,23999,1,10.08576744,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,24306,1,10.09847851,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,16128,1,9.688312171,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,22123,1,10.00437307,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,21913,0,9.994835347,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,5967,1,8.693999568,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,16051,0,9.683526432,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,6890,1,8.837826364,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,13544,0,9.513698924,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,13877,1,9.537988072,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,6369,1,8.75919775,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,3883,1,8.26436333,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,6020,1,8.702842538,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,18103,1,9.803832949,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,8068,1,8.995660899,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,21286,1,9.965804859,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,16273,1,9.697262572,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,28059,0,10.24206472,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,10839,1,9.29090602,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,12806,1,9.45766909,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,16307,1,9.699349742,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,19242,1,9.864850669,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,11204,1,9.324026136,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,24714,0,10.11512516,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,11956,1,9.388988523,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,5801,1,8.665785595,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,10360,1,9.245707516,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,8206,1,9.012620873,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,19326,0,9.869206619,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,19031,1,9.853824508,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,11101,0,9.314790473,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,10777,0,9.285169513,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,29961,0,10.30765181,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,12967,1,9.470162948,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,10382,1,9.247828816,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,8936,1,9.097843341,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,10866,1,9.293393927,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,9572,0,9.166597449,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,8772,0,9.07932011,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,19119,1,9.858437884,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,22629,1,10.02698755,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,6869,1,8.834773814,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,16171,1,9.690974794,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,12763,1,9.454305639,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,15102,1,9.622582464,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,6814,1,8.826734598,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,19508,0,9.878579917,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,21163,1,9.960009653,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,24093,1,10.08967662,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,28679,0,10.26392043,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,21474,0,9.97459818,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,14281,1,9.566685261,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,10139,1,9.224144653,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,13571,0,9.515690442,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,16976,1,9.739555861,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,14616,0,9.589872098,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,24757,1,10.11686356,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,30085,1,10.31178199,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,18985,1,9.851404473,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,26421,1,10.18191443,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,23793,0,10.0771467,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,16765,1,9.727048659,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,10659,1,9.274159885,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,3988,1,8.291045131,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,5240,0,8.564076777,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,6403,1,8.76452191,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,14351,1,9.571574905,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,6414,1,8.76623838,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,15881,1,9.672878705,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,16682,1,9.722085573,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,9057,0,9.111293218,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,4943,0,8.505727713,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,16147,0,9.689489553,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,15108,0,9.622979684,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,8556,1,9.05438807,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,16634,0,9.719204072,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,29009,0,10.27536141,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,27150,0,10.20913233,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,29208,0,10.28219792,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,15832,1,9.669788487,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,7643,1,8.941545475,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,16299,1,9.698859035,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,18415,0,9.820920829,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,18123,1,9.804937129,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,23354,0,10.05852355,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,17212,0,9.753362094,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,27996,1,10.23981692,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,32664,1,10.39402883,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,12982,1,9.471319062,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,18177,1,9.807912338,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,4089,1,8.31605572,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,17939,1,9.794732393,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,23396,1,10.06032035,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,25492,1,10.14611996,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,13067,0,9.477845247,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,13672,1,9.523105225,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,13920,1,9.541081934,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,10615,1,9.270023374,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,18355,0,9.817657296,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,21244,1,9.963829782,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,9305,1,9.138307169,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,26858,0,10.19831901,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,11222,1,9.325631416,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,9080,1,9.113829472,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,8326,0,9.027138428,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,23516,1,10.06543632,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,5448,1,8.603003848,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,19684,1,9.887561402,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,18698,1,9.836171845,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,8302,0,9.024251729,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,14531,1,9.584039577,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,24827,1,10.11968705,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,22364,0,10.0152078,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,10077,1,9.218010878,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,27255,1,10.21299227,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,14010,0,9.547526639,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,21848,1,9.991864663,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,24189,1,10.09365326,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,12096,1,9.400630098,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,16519,0,9.712266513,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,17699,1,9.78126342,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,19952,1,9.901084668,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,4444,1,8.399310151,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,8996,1,9.104535313,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,4962,1,8.509564164,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,18619,0,9.831937844,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,20593,0,9.932706491,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,14428,0,9.576926042,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,27434,0,10.2195384,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,14583,1,9.587611746,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,12677,0,9.447544607,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,13246,0,9.491450899,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,16777,1,9.72776418,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,12825,1,9.45915167,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,31388,1,10.35418093,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,27974,1,10.23903079,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,16966,0,9.73896662,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,23486,1,10.06415978,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,7886,1,8.972844314,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,4540,1,8.420682291,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,5043,0,8.525756422,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,18284,1,9.813781639,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,11526,1,9.352360632,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,20460,1,9.92622704,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,14797,0,9.602179737,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,27086,0,10.20677227,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,8430,0,9.039552051,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,15057,1,9.619598278,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,17179,1,9.751442987,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,12732,0,9.451873788,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,10148,1,9.225031921,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,7742,1,8.954415331,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,16665,1,9.721065991,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,17297,1,9.758288355,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,11603,1,9.359018964,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,16930,1,9.736842475,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,23100,1,10.0475879,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,10740,0,9.281730368,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,18751,0,9.839002363,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,23277,0,10.05522103,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,17367,1,9.762327133,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,14968,0,9.613669868,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,13988,0,9.545955098,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,25105,1,10.13082231,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,27369,1,10.21716627,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,14747,1,9.598794951,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,5848,1,8.673855001,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,11138,0,9.318117964,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,5497,1,8.611957768,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,14278,0,9.56647517,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,14462,1,9.579279799,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,25737,1,10.15568492,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,14500,1,9.581903928,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,13837,0,9.535101443,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,12839,1,9.460242693,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,10136,1,9.223848722,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,19139,0,9.859483417,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,19616,1,9.884100839,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,29949,1,10.30725121,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,28736,1,10.26590597,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,4739,1,8.463581422,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,15713,1,9.662243674,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,22426,1,10.01797628,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,4046,1,8.305484018,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,11626,1,9.360999248,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,30057,1,10.31085086,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,14375,0,9.573245866,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,11935,0,9.387230539,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,4151,1,8.331104548,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,29947,1,10.30718443,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_u,4045,1,8.305236829,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,6834,1,8.829665433,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_g,26673,1,10.1914071,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,12669,1,9.446913344,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,26644,1,10.19031926,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,6568,1,8.789964651,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,12091,0,9.400216653,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_wo,9807,0,9.190851695,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,num_g,21658,0,9.98313018,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,14856,1,9.606159103,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,lowom_w,15428,1,9.643939319,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,20536,0,9.929934723,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,7357,1,8.90340752,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,18681,0,9.835262244,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_w,18028,0,9.799681384,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,11222,1,9.325631416,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_w,16651,0,9.720225554,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,gender_u,26246,1,10.17526888,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,obligdet_wo,28053,1,10.24185086,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S105,highom_wo,9415,1,9.150059441,Native-NN,16.68115033,43.38739717,-1.226599323,18.38607284
S106,num_g,12051,1,9.396902923,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,9212,1,9.128262261,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,3471,1,8.152198016,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,3089,0,8.035602693,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,4953,1,8.507748733,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,6216,1,8.734881892,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,5673,1,8.643473357,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,9653,1,9.175024027,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,11055,1,9.310638093,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,28680,0,10.26395529,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,10847,1,9.291643823,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,24849,1,10.12057279,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,6713,1,8.811801224,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,30335,1,10.32005744,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,26799,1,10.19611985,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,20819,1,9.94362131,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,19657,0,9.886188788,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,5648,0,8.639056779,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,7746,1,8.95493186,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,12279,1,9.415645765,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,22858,0,10.03705644,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,11738,1,9.370586721,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,13250,1,9.491752831,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,10149,0,9.225130457,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,9012,1,9.106312302,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,10886,0,9.295232839,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,4730,0,8.461680481,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,14565,1,9.586376669,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,17150,0,9.749753453,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,4586,1,8.430763463,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,6625,0,8.798605651,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,4440,1,8.398409655,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,3729,1,8.22389538,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,6555,1,8.787983396,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,5296,0,8.574707098,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,4871,0,8.491054534,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,19443,1,9.875242387,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,13034,0,9.475316607,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,6627,1,8.798907492,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,8874,1,9.090880932,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,8034,1,8.991437815,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,29530,1,10.29316197,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,23763,1,10.07588503,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,17365,1,9.762211965,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,4955,1,8.508152447,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,19128,0,9.858908509,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,6995,1,8.852950887,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,4458,1,8.402455514,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,4045,1,8.305236829,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,5325,1,8.580167991,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
